order_id,order_date,status,customer_id,email,address,city,state,postalcode,num_watermelons,num_othermelons,subtotal,tax,order_total
8223,05/09/2014,Processing,264,elizabeth@skinder.org,1 Cardinal Court,Malibu,NE,22843,10,0,25.00,1.50,44.80
8225,05/01/2014,Canceled,920,donna@dazzlesphere.name,650 Menomonie Alley,Lawndale,AZ,96790,38,0,97.25,5.83,120.58
8227,04/27/2014,Processing,636,nicole@mynte.com,28 Katie Crossing,Newport Beach,CO,09035,79,22,246.50,14.79,281.21
8228,04/21/2014,Out for Delivery,452,rebecca@kaymbo.net,73 Veith Terrace,La Quinta,UT,99770,90,4,243.00,14.58,272.14
8235,05/18/2014,Processing,321,jennifer@bluejam.com,397 Schlimgen Lane,Oakley,RI,33923,13,0,33.25,1.99,53.01
8238,05/20/2014,New,256,mildred@quimba.org,6032 1st Plaza,Thousand Oaks,NC,99489-4139,6,23,40.77,2.45,46.14
8240,04/27/2014,Out for Delivery,680,diana@fliptune.mil,9 Colorado Pass,Colusa,MT,32481,8,7,29.48,1.77,41.30
8241,05/08/2014,Canceled,159,beverly@yoveo.mil,12 Pawling Hill,Azusa,CT,19464,30,7,2061.93,123.72,2200.49
8242,05/02/2014,Out for Delivery,375,kelly@gabspot.edu,237 Darwin Place,Lodi,KY,68280-9662,99,8,257.42,15.45,283.93
8243,05/11/2014,Out for Delivery,651,deborah@tazzy.gov,27 Fair Oaks Avenue,Suisun City,PA,95440,8,0,20.00,1.20,30.44
8244,05/09/2014,Delivered,992,linda@buzzdog.net,593 Londonderry Road,Dorris,NV,11615,92,0,228.50,13.71,250.72
8248,05/05/2014,Out for Delivery,828,melissa@jabberbean.biz,6207 Clyde Gallagher Road,Mammoth Lakes,NJ,92203,24,0,61.75,3.71,67.53
8252,05/06/2014,New,175,jacqueline@dabfeed.net,4 Loomis Crossing,La Mirada,AK,08759,5,0,15.00,0.90,35.47
8266,05/01/2014,Out for Delivery,715,robin@avamm.info,36 Northwestern Drive,Arcadia,MA,09861,82,0,158.00,9.48,186.52
8274,05/16/2014,Processing,440,mildred@buzzbean.com,1298 North Pass,Hanford,NJ,98046-2147,15,10,66.50,3.99,89.93
8276,05/20/2014,Delivered,800,helen@kazu.com,76 Mosinee Alley,Whittier,CT,80645,7,0,20.50,1.23,35.60
8279,05/02/2014,New,301,jennifer@yamia.org,359 Pankratz Trail,Oroville,WY,42833,38,0,95.00,5.70,107.09
8281,05/11/2014,Canceled,863,theresa@zoonder.biz,61 Merchant Way,Belvedere,ND,37581-2190,83,4,280.25,16.81,306.71
8284,05/03/2014,Delivered,833,kathryn@brightdog.name,2673 Bayside Park,Benicia,AL,01926-2930,3,0,6.75,0.40,12.23
8285,04/27/2014,Processing,891,ruth@topicblab.edu,4752 Vermont Trail,Calimesa,WV,01369,13,81,159.34,9.56,172.70
8289,05/13/2014,Out for Delivery,519,mary@chatterbridge.mil,97386 South Road,Lincoln,AK,49340-0991,23,0,1047.00,62.82,1116.98
8291,04/25/2014,Out for Delivery,329,bonnie@divape.net,7 Acker Way,Sebastopol,AL,21695-4894,46,90,219.60,13.18,248.15
8292,05/02/2014,Canceled,343,donna@jumpxs.net,5 Fairfield Point,Newman,SC,15388-9133,7,6,50.50,3.03,66.37
8310,05/02/2014,Canceled,587,michelle@devbug.edu,5237 Warner Lane,Calimesa,GA,76193,28,4,103.00,6.18,115.20
8316,04/29/2014,Canceled,795,paula@mynte.com,91 Sullivan Street,Oakdale,ND,93791-5931,30,0,75.00,4.50,84.11
8320,04/29/2014,Delivered,171,jennifer@bubblebox.mil,463 Park Meadow Drive,Eureka,TN,47247,6,0,13.50,0.81,19.01
8321,04/25/2014,Delivered,63,stephanie@youbridge.biz,0 Emmet Hill,Alturas,IA,92839,3,0,10.50,0.63,24.77
8323,04/25/2014,Delivered,311,kimberly@avavee.mil,4802 Huxley Center,Millbrae,TN,47719,94,5,294.50,17.67,318.16
8327,05/03/2014,Canceled,321,jennifer@bluejam.com,397 Schlimgen Lane,Oakley,RI,33923,7,0,21.00,1.26,34.18
8328,04/24/2014,Canceled,759,alice@ntags.org,49 Judy Road,Santa Ana,AZ,59768-8039,23,80,485.72,29.14,517.49
8333,04/24/2014,Out for Delivery,614,angela@youbridge.name,72893 Tennessee Junction,Sacramento,KY,24804-8557,5,0,12.50,0.75,19.32
8334,05/04/2014,New,241,kathleen@skinder.info,357 Glendale Circle,Westlake Village,UT,89249-3504,5,0,12.50,0.75,28.48
8341,05/10/2014,Processing,200,jennifer@flipstorm.gov,54962 Buhler Pass,Rohnert Park,VA,29087,21,8,81.75,4.91,103.73
8342,04/24/2014,Delivered,528,susan@meevee.edu,46 Sundown Way,Big Bear Lake,VT,69091,22,0,63.25,3.79,76.23
8343,04/24/2014,Canceled,248,dorothy@wordware.mil,685 Raven Lane,Chula Vista,MN,56036-9939,53,0,205.75,12.34,221.97
8348,05/05/2014,Out for Delivery,123,anna@vinder.gov,2309 Southridge Park,Sutter Creek,AK,94336,15,0,36.00,2.16,55.80
8349,05/17/2014,Processing,146,martha@skaboo.gov,406 West Avenue,Cerritos,ND,56149,5,8,56.50,3.39,70.19
8351,05/17/2014,Delivered,829,amy@demizz.info,14630 Southridge Avenue,Milpitas,NC,77078-3264,11,0,39.00,2.34,57.54
8352,05/18/2014,New,480,virginia@lazzy.gov,43702 East Hill,Ojai,VT,96523,18,0,40.75,2.44,60.45
8353,05/10/2014,Out for Delivery,847,nicole@photobean.gov,91 Lyons Park,Williams,MA,95173,16,0,41.25,2.48,60.95
8355,04/22/2014,Canceled,893,lori@wikizz.gov,8 Butternut Way,Oakdale,ND,31314,4,2,15.00,0.90,22.49
8358,05/17/2014,Processing,724,lillian@flashspan.mil,173 Darwin Point,Dos Palos,ID,93232-8574,2,10,30.00,1.80,44.00
8361,05/03/2014,Processing,39,diane@photojam.info,63075 Nova Pass,Apple Valley,LA,88615-5997,28,4,67.46,4.05,90.94
8362,05/03/2014,New,899,evelyn@roomm.edu,79361 Farmco Pass,Eureka,NE,31426,38,0,114.00,6.84,122.93
8365,04/25/2014,Delivered,382,joyce@feedfire.edu,17 Myrtle Crossing,Patterson,NH,24053,147,0,369.75,22.18,409.05
8367,05/07/2014,Processing,35,lois@rhynoodle.org,7 Ridgeway Pass,Dublin,NY,31229,10,0,42.50,2.55,57.24
8375,04/30/2014,Canceled,597,pamela@ooba.name,13 Nelson Center,Shasta Lake,OK,41761-5160,5,0,15.00,0.90,35.49
8376,05/12/2014,Canceled,718,carol@eamia.org,16457 Bellgrove Street,Eureka,ID,93338,1,0,2.25,0.14,11.73
8381,05/03/2014,Delivered,547,cynthia@browsecat.name,9 Saint Paul Hill,San Mateo,NY,01802,10,0,25.00,1.50,41.24
8384,05/21/2014,Canceled,985,patricia@fivechat.gov,840 Comanche Parkway,Dana Point,NM,96606,10,18,86.00,5.16,109.28
8387,04/23/2014,New,511,donna@zooveo.com,8741 Vernon Center,Santa Monica,MT,65081-6283,5,15,35.75,2.15,47.48
8389,05/13/2014,Out for Delivery,700,stephanie@youfeed.mil,61 Warbler Way,Desert Hot Springs,WV,42392,14,8,45.92,2.76,67.82
8392,04/24/2014,Processing,576,paula@izio.gov,76530 Aberg Crossing,San Joaquin,KS,21540-8766,97,4,200.96,12.06,232.79
8393,05/14/2014,Processing,340,janice@topiclounge.mil,21879 Ludington Avenue,Lomita,WA,10411-5328,10,0,25.00,1.50,43.74
8396,05/12/2014,Delivered,536,kelly@dynava.name,71346 Becker Center,Citrus Heights,OK,78273-7906,0,9,40.50,2.43,58.34
8401,05/06/2014,Canceled,641,alice@kimia.mil,8 Bunker Hill Drive,Scotts Valley,KS,10594-6515,20,0,49.50,2.97,70.36
8402,05/11/2014,Processing,476,linda@tagcat.info,6 Rieder Parkway,Rancho Mirage,NE,51187,111,0,276.50,16.59,305.36
8408,05/12/2014,Delivered,267,helen@wikivu.info,8 Veith Drive,Riverside,ME,14898,7,0,19.50,1.17,22.82
8410,04/26/2014,Delivered,482,wanda@livefish.com,3 Dovetail Parkway,Newark,MO,87579,4,0,8.00,0.48,15.02
8415,05/09/2014,New,217,evelyn@wikivu.org,2459 Truax Center,Dos Palos,NH,36835-6142,3,0,8.25,0.49,26.37
8417,04/24/2014,Delivered,388,sharon@wordware.info,03519 Mockingbird Hill,Cerritos,OH,86924,6,0,13.50,0.81,17.24
8426,05/01/2014,Delivered,324,deborah@blogxs.biz,57821 North Point,Auburn,OR,55412,22,0,57.25,3.44,71.14
8429,04/29/2014,Out for Delivery,603,barbara@wikizz.org,57 Stephen Place,Newport Beach,KY,29464,14,0,41.00,2.46,58.80
8430,05/17/2014,Canceled,63,stephanie@youbridge.biz,64 Miller Way,Soledad,KY,72570,7,0,14.00,0.84,25.56
8433,05/06/2014,New,952,julie@kimia.info,0725 Memorial Terrace,Eureka,SD,32805-4516,46,0,111.00,6.66,136.02
8434,05/20/2014,Canceled,950,joan@avamm.edu,501 Duke Avenue,Chico,MT,14908,170,6,415.00,24.90,448.11
8439,05/17/2014,Out for Delivery,277,angela@vinder.gov,37 Meadow Valley Parkway,Port Hueneme,ID,46505,23,0,56.75,3.40,76.69
8443,05/11/2014,New,685,janet@jetwire.gov,9857 Londonderry Parkway,Montague,IL,33009-2636,42,0,105.00,6.30,114.60
8445,05/21/2014,Canceled,210,christine@layo.edu,8 Manley Plaza,Half Moon Bay,WV,73475-1307,36,76,212.32,12.74,228.92
8448,05/14/2014,Out for Delivery,76,rebecca@yakijo.net,0748 Bellgrove Parkway,Mendota,MT,35758,8,0,21.00,1.26,40.62
8450,04/26/2014,New,765,elizabeth@eadel.edu,6025 Oneill Pass,Los Alamitos,NM,27037-8825,10,0,25.00,1.50,34.72
8451,05/02/2014,Out for Delivery,663,deborah@dabshots.info,41 Aberg Road,Culver City,MI,21439,75,6,230.94,13.86,256.85
8465,05/17/2014,Canceled,64,lois@flashset.edu,1654 Graceland Plaza,Fairfax,VT,84837,16,0,38.75,2.32,53.80
8471,05/12/2014,New,683,kathy@wordtune.gov,10 Schlimgen Junction,Cloverdale,IA,37300-7627,9,16,81.50,4.89,100.15
8475,05/02/2014,Out for Delivery,312,sara@flipstorm.com,642 Arapahoe Terrace,Pittsburg,MI,50231,67,2,198.23,11.89,213.36
8477,05/14/2014,New,684,kimberly@janyx.biz,60 Bartelt Road,Napa,IL,13948,92,0,224.50,13.47,250.35
8479,05/06/2014,Canceled,733,ruth@tavu.name,82 Graceland Court,Lathrop,TX,53599-6874,68,0,1171.25,70.27,1256.39
8482,04/30/2014,New,866,amanda@linkbuzz.biz,4 Ridgeview Alley,South San Francisco,DE,78451-3948,3,11,20.91,1.25,27.89
8484,05/02/2014,Canceled,451,elizabeth@linklinks.net,08 Esker Alley,Anderson,MO,07810,9,0,18.00,1.08,24.18
8487,04/26/2014,Delivered,59,tammy@oodoo.info,8412 Buena Vista Terrace,Orland,CA,52609,17,3,44.50,2.67,52.28
8488,05/05/2014,Processing,165,linda@thoughtworks.info,16258 Holy Cross Place,Pleasant Hill,NH,05766,7,0,12.25,0.73,20.61
8489,04/25/2014,Delivered,554,alice@dynabox.mil,0328 Mayer Point,Monte Sereno,WI,38905-2347,6,0,12.00,0.72,16.24
8491,05/05/2014,Out for Delivery,571,emily@reallinks.biz,834 David Point,Cathedral City,WA,47079-0317,4,17,41.43,2.49,61.00
8493,04/24/2014,Delivered,479,kimberly@centidel.org,63180 Prentice Avenue,Grand Terrace,HI,71012-2275,8,0,32.00,1.92,38.14
8497,05/12/2014,Canceled,630,theresa@camimbo.mil,1 Burrows Road,Point Arena,MD,38673-0538,91,0,250.25,15.01,273.85
8499,05/14/2014,Out for Delivery,997,angela@yakidoo.org,384 Schlimgen Court,Manhattan Beach,OH,55314,167,0,393.50,23.61,427.12
8500,05/16/2014,Out for Delivery,403,laura@blogtags.gov,143 8th Drive,Downey,CA,56443,117,0,243.00,14.58,263.74
8502,04/25/2014,Canceled,328,rose@kaymbo.com,34 Leroy Crossing,Compton,WI,80225,26,0,68.50,4.11,90.78
8505,05/18/2014,New,652,mildred@demivee.biz,831 Katie Plaza,Dublin,RI,93977,14,0,529.50,31.77,564.56
8513,05/10/2014,Delivered,308,tammy@dynava.info,6 Main Road,Rolling Hills,ND,79697,16,0,38.50,2.31,52.53
8525,05/16/2014,Delivered,828,melissa@jabberbean.biz,6207 Clyde Gallagher Road,Mammoth Lakes,NJ,92203,102,0,258.00,15.48,279.58
8526,05/18/2014,Canceled,260,virginia@voonix.gov,01572 Doe Crossing Parkway,Soledad,ME,07015,109,0,248.00,14.88,281.88
8528,05/12/2014,New,32,dorothy@eamia.com,97 Kropf Alley,Los Gatos,ND,17749-7242,15,0,39.75,2.38,52.54
8530,05/10/2014,New,213,sharon@mybuzz.net,917 Dovetail Park,Murrieta,WY,40842,168,0,462.75,27.77,510.21
8532,05/14/2014,Delivered,115,alice@edgewire.mil,971 Fuller Circle,Newark,NY,05612,66,0,135.00,8.10,150.74
8534,05/09/2014,Processing,766,ruby@wordware.edu,4 Basil Avenue,Woodside,TX,76350,10,0,22.50,1.35,40.30
8535,05/02/2014,New,66,rose@centizu.biz,9473 Stuart Park,Dos Palos,IL,18664,117,1,295.49,17.73,321.07
8536,05/06/2014,Out for Delivery,519,mary@chatterbridge.mil,97386 South Road,Lincoln,AK,49340-0991,21,75,129.75,7.79,145.84
8542,04/30/2014,Out for Delivery,221,karen@browsezoom.com,1 Ohio Circle,Daly City,WV,13840-4220,0,1,2.50,0.15,5.79
8547,05/03/2014,Out for Delivery,517,julia@ntags.net,89467 Meadow Vale Lane,Rocklin,NE,93979,20,71,2591.29,155.48,2753.91
8554,05/06/2014,Delivered,573,catherine@voonyx.com,5067 Logan Court,Sausalito,CT,95686-5647,13,10,60.75,3.65,79.05
8563,05/12/2014,Processing,67,angela@edgeblab.name,72546 Summerview Avenue,El Cerrito,NY,69076-5378,55,0,137.50,8.25,156.98
8566,04/27/2014,Processing,385,margaret@quinu.biz,9280 Carioca Alley,Aliso Viejo,VA,68182,29,6,75.94,4.56,90.42
8570,05/06/2014,Canceled,506,janet@brainbox.biz,26 Dakota Crossing,Del Mar,VA,00888-5014,105,0,398.00,23.88,440.74
8571,05/18/2014,New,757,jessica@yodo.biz,63 Golf View Court,Hermosa Beach,MN,92686,9,0,26.00,1.56,37.75
8572,05/13/2014,New,181,beverly@riffwire.org,89 Ronald Regan Drive,Barstow,CO,92121,8,10,60.00,3.60,78.29
8574,05/13/2014,Processing,328,rose@kaymbo.com,34 Leroy Crossing,Compton,WI,80225,1,71,72.29,4.34,85.76
8576,05/11/2014,Out for Delivery,324,deborah@blogxs.biz,57821 North Point,Auburn,OR,55412,40,0,101.00,6.06,125.73
8577,04/28/2014,Delivered,654,teresa@demimbu.mil,325 Nevada Trail,Belvedere,LA,17043,0,9,27.00,1.62,46.32
8578,05/14/2014,Out for Delivery,411,mildred@zoonder.name,1 Meadow Valley Point,Sausalito,UT,15983-9974,23,0,62.00,3.72,67.82
8580,05/09/2014,Out for Delivery,726,anna@plajo.com,0587 Vermont Court,Pismo Beach,ID,89392,14,68,137.75,8.27,157.81
8581,04/25/2014,Processing,445,christina@shufflester.org,3862 Mockingbird Drive,Riverside,AR,58915,22,0,547.50,32.85,586.55
8584,04/25/2014,Processing,69,jane@skyvu.org,93 Monument Pass,Salinas,UT,35613-0016,16,38,81.16,4.87,98.78
8588,05/15/2014,Delivered,880,gloria@feedmix.gov,2678 Randy Trail,Sutter Creek,NY,11148,43,0,96.00,5.76,104.04
8593,05/13/2014,Processing,940,virginia@yotz.info,5473 Marcy Avenue,Colusa,LA,06569,10,0,27.50,1.65,35.93
8594,05/20/2014,Canceled,420,sandra@jaxspan.org,17 Eliot Point,Laguna Woods,SC,77455-1924,18,3,52.25,3.13,64.70
8597,04/30/2014,Delivered,860,teresa@thoughtstorm.edu,91520 Spaight Street,San Francisco,KY,23769-1104,75,0,186.75,11.21,202.79
8607,05/06/2014,Delivered,554,alice@dynabox.mil,0328 Mayer Point,Monte Sereno,WI,38905-2347,10,0,25.00,1.50,33.69
8608,05/01/2014,Processing,58,martha@wikido.biz,569 Anderson Alley,Angels Camp,RI,40137,23,7,73.50,4.41,88.43
8611,05/01/2014,Processing,464,phyllis@zoonder.mil,046 Clarendon Hill,Hayward,AR,97301,1,0,2.50,0.15,7.40
8614,05/17/2014,Delivered,702,judy@vidoo.mil,2810 Holmberg Plaza,Morgan Hill,TX,86736,77,0,191.00,11.46,213.38
8615,05/03/2014,Processing,480,virginia@lazzy.gov,43702 East Hill,Ojai,VT,96523,75,20,249.50,14.97,272.88
8616,05/11/2014,Out for Delivery,383,jean@mycat.name,63 Waxwing Junction,Maricopa,IL,15714,9,0,21.00,1.26,31.39
8619,04/28/2014,Canceled,125,barbara@muxo.mil,0829 Graedel Street,Watsonville,NY,64976-5654,50,0,125.00,7.50,145.14
8620,05/13/2014,Canceled,972,judith@browsetype.net,75931 Tony Parkway,American Canyon,KS,38405-7454,68,0,158.25,9.49,179.44
8624,05/19/2014,Canceled,214,diana@livepath.info,2104 Springs Plaza,Fresno,SC,57992-6604,6,0,15.25,0.91,30.06
8625,05/01/2014,Delivered,504,tammy@linkbridge.net,814 Rieder Avenue,Ontario,IA,75812-5014,4,4,19.96,1.20,30.86
8626,04/27/2014,New,915,sharon@kwideo.gov,238 Burrows Drive,Los Banos,SC,35756-3606,11,0,26.50,1.59,34.28
8633,04/27/2014,Canceled,323,susan@gigaclub.com,52 Stoughton Drive,Shasta Lake,CA,66814,120,0,317.00,19.02,351.31
8638,05/14/2014,Processing,636,nicole@mynte.com,0267 Reindahl Terrace,La Mirada,MD,04820,67,10,169.50,10.17,182.01
8641,04/27/2014,Out for Delivery,885,lois@jabberstorm.mil,84 Steensland Junction,Woodland,NC,47771,6,0,15.00,0.90,20.54
8646,05/05/2014,Delivered,115,alice@edgewire.mil,971 Fuller Circle,Newark,NY,05612,27,10,75.40,4.52,98.74
8653,05/08/2014,New,785,sara@gabcube.org,1 Novick Point,Greenfield,LA,30327-7207,5,3,21.00,1.26,26.32
8654,04/22/2014,Processing,150,andrea@skalith.gov,673 Cottonwood Circle,Claremont,NC,13207,2,0,5.00,0.30,7.37
8660,05/13/2014,Delivered,167,marie@fliptune.org,82 Manley Street,Escalon,NH,19105,4,0,11.00,0.66,28.63
8664,04/30/2014,Delivered,854,gloria@gabtune.info,47203 Green Ridge Center,Monterey Park,PA,75892,3,4,11.46,0.69,22.83
8667,04/29/2014,Out for Delivery,718,carol@eamia.org,16457 Bellgrove Street,Eureka,ID,93338,10,5,48.00,2.88,62.06
8668,05/16/2014,Canceled,188,rebecca@photospace.mil,1375 Canary Trail,Alhambra,MT,95504,81,0,15797.00,947.82,16756.36
8670,05/19/2014,Out for Delivery,623,margaret@tagopia.info,72934 Kropf Avenue,Morgan Hill,RI,22622,10,0,20.50,1.23,38.68
8672,05/02/2014,Processing,644,jane@rhynoodle.com,1354 Knutson Way,St. Helena,AK,38270-0633,6,0,18.00,1.08,36.23
8687,04/22/2014,Delivered,112,marie@ozu.name,9 Arkansas Circle,Redlands,NY,44983-4979,9,0,27.00,1.62,32.48
8691,05/19/2014,Out for Delivery,299,virginia@meemm.gov,70315 Fair Oaks Avenue,Rio Dell,MD,58280-8518,0,31,30.69,1.84,40.32
8692,05/13/2014,Processing,872,debra@reallinks.gov,193 Lakeland Lane,Albany,WV,39039,20,3,64.50,3.87,71.19
8693,05/15/2014,Processing,702,judy@vidoo.mil,1 Northwestern Court,San Dimas,LA,76481-3982,3,0,6.00,0.36,22.78
8695,05/15/2014,New,924,irene@flashdog.com,57 Oak Valley Park,Indio,RI,03373,7,0,17.50,1.05,29.88
8697,05/10/2014,Out for Delivery,758,elizabeth@quamba.edu,3 Fulton Court,King City,MO,68499,5,9,20.16,1.21,34.37
8701,04/28/2014,Canceled,64,lois@flashset.edu,1654 Graceland Plaza,Fairfax,VT,84837,96,0,199.00,11.94,225.49
8705,04/26/2014,Delivered,332,rachel@mita.info,16923 Sutherland Place,Escondido,WA,09752-1792,76,0,199.50,11.97,218.30
8706,04/28/2014,Processing,159,beverly@yoveo.mil,12 Pawling Hill,Azusa,CT,19464,19,10,88.00,5.28,101.40
8712,04/28/2014,Delivered,693,rebecca@edgewire.mil,956 Hanover Junction,Paradise,CO,71017,5,6,27.19,1.63,34.16
8714,05/15/2014,New,948,gloria@rhyloo.com,5 Debra Center,Sacramento,AZ,31328,56,0,159.00,9.54,186.82
8717,04/30/2014,Canceled,555,jessica@jumpxs.info,70 Buena Vista Junction,Lafayette,WI,92020,24,8,77.92,4.68,95.37
8719,05/02/2014,Processing,62,amanda@youspan.net,45302 Texas Circle,Colfax,CA,82795,76,0,152.00,9.12,178.80
8721,05/09/2014,New,714,sharon@leexo.com,753 Bluestem Road,Inglewood,SD,44173,13,0,36.25,2.17,42.62
8723,05/12/2014,Out for Delivery,398,margaret@vinder.org,281 Elgar Junction,Culver City,WV,32453-3443,3,0,9.00,0.54,24.71
8730,04/28/2014,Canceled,759,alice@ntags.org,417 Cottonwood Drive,Oakdale,SD,76153-1519,30,62,184.00,11.04,200.13
8738,05/03/2014,Delivered,924,irene@flashdog.com,57 Oak Valley Park,Indio,RI,03373,5,0,12.50,0.75,31.94
8743,04/22/2014,Processing,594,nicole@voonyx.name,6920 Milwaukee Street,Bell Gardens,NE,34331-5526,16,0,40.00,2.40,56.67
8746,05/20/2014,Processing,315,rose@devify.net,54 Crownhardt Place,Petaluma,NJ,80050,1,0,3.50,0.21,10.64
8751,05/20/2014,Delivered,390,michelle@meetz.gov,2 Butterfield Trail,Sonoma,KY,87069-9428,39,11,115.73,6.94,132.84
8754,04/22/2014,Out for Delivery,979,nicole@realpoint.com,4236 Dottie Point,La Habra,ND,70956,8,11,49.97,3.00,60.99
8756,05/16/2014,Processing,111,robin@quamba.mil,84 Lake View Drive,Angels Camp,IN,72341-3541,18,86,2477.93,148.68,2642.03
8757,05/12/2014,Delivered,132,annie@zoomcast.biz,46239 Little Fleur Way,Lathrop,DE,83758-8731,13,0,33.00,1.98,37.39
8760,05/02/2014,Processing,290,linda@aimbu.com,306 Hintze Terrace,Yorba Linda,DE,87210,24,0,58.75,3.52,71.49
8761,04/30/2014,Processing,217,evelyn@wikivu.org,2459 Truax Center,Dos Palos,NH,36835-6142,6,0,13.50,0.81,19.92
8765,04/27/2014,Delivered,934,margaret@dynava.mil,859 Hollow Ridge Terrace,Paradise,OR,38707,12,0,27.75,1.67,47.12
8766,05/19/2014,New,507,denise@bluezoom.gov,713 Nobel Parkway,Plymouth,ME,41375,40,22,167.90,10.07,197.92
8771,05/01/2014,Out for Delivery,960,jacqueline@pixope.net,9284 Grasskamp Drive,Simi Valley,LA,88085-1156,68,0,150.00,9.00,167.11
8779,05/05/2014,New,752,doris@youbridge.gov,38629 Judy Road,Sand City,VA,13968-0908,33,0,83.25,5.00,94.12
8790,05/04/2014,Out for Delivery,576,paula@izio.gov,76530 Aberg Crossing,San Joaquin,KS,21540-8766,96,5,252.50,15.15,285.85
8797,05/14/2014,Delivered,164,irene@blogtags.info,5 Loeprich Park,Cathedral City,MI,36479-8928,5,3,18.00,1.08,39.02
8801,05/17/2014,Delivered,495,alice@dabvine.net,48231 Graceland Terrace,Walnut,MN,28256,2,2,10.00,0.60,16.22
8802,05/08/2014,Canceled,461,christina@jaxspan.info,48725 Nancy Way,Oakland,OK,75243,18,6,49.50,2.97,64.93
8804,04/22/2014,Processing,295,irene@jaxnation.info,2 Fuller Alley,Yorba Linda,GA,42792,5,2,20.00,1.20,28.77
8805,05/14/2014,Out for Delivery,416,jean@fivechat.mil,7 Mifflin Park,Santa Clara,CA,83369,25,8,75.00,4.50,84.81
8808,05/05/2014,New,420,sandra@jaxspan.org,142 Golf View Circle,Exeter,NM,50222,18,8,80.50,4.83,89.61
8812,04/23/2014,Out for Delivery,639,katherine@flashdog.com,4619 Fieldstone Avenue,American Canyon,SC,57780,3,0,7.50,0.45,16.82
8816,05/07/2014,Canceled,847,nicole@photobean.gov,91 Lyons Park,Williams,MA,95173,8,0,20.00,1.20,29.30
8821,04/27/2014,Delivered,572,joan@thoughtstorm.info,726 Sundown Avenue,Los Banos,VA,65885-9262,15,0,56.00,3.36,68.14
8824,05/03/2014,Canceled,416,jean@fivechat.mil,7 Mifflin Park,Santa Clara,CA,83369,18,0,49.00,2.94,56.39
8826,04/29/2014,Processing,850,teresa@mita.org,52 Cottonwood Plaza,Colusa,OH,62581,132,0,317.00,19.02,349.93
8829,04/28/2014,Canceled,734,beverly@vipe.com,01 Duke Pass,Chowchilla,NH,12054,16,0,41.75,2.50,62.16
8831,05/17/2014,Delivered,456,kathy@yadel.net,47923 Pankratz Center,Aliso Viejo,UT,37658-1009,9,0,20.50,1.23,39.06
8834,05/11/2014,Out for Delivery,948,gloria@rhyloo.com,5 Debra Center,Sacramento,AZ,31328,58,18,177.92,10.68,191.69
8839,04/27/2014,New,707,barbara@eimbee.name,562 Forest Run Junction,Crescent City,OR,93210,9,0,31.50,1.89,47.12
8841,05/11/2014,Out for Delivery,182,andrea@trilia.net,76 Kim Alley,Los Altos,MT,61813,39,0,97.50,5.85,115.64
8845,05/14/2014,Processing,311,kimberly@avavee.mil,623 Buhler Point,Loma Linda,SD,58866-4178,0,8,22.00,1.32,25.61
8850,05/13/2014,Out for Delivery,808,linda@tagtune.edu,302 Pearson Center,Willows,OK,42621,67,6,139.94,8.40,165.12
8853,05/16/2014,Canceled,741,dorothy@chatterbridge.com,2 Mosinee Terrace,Kerman,OR,79142,20,31,165.25,9.91,195.07
8856,05/06/2014,Delivered,519,mary@chatterbridge.mil,97386 South Road,Lincoln,AK,49340-0991,7,9,68.75,4.12,83.09
8857,05/04/2014,Out for Delivery,249,alice@thoughtbridge.info,4125 Ronald Regan Trail,El Centro,NE,71142-4149,70,0,164.00,9.84,177.23
8867,04/25/2014,New,810,joyce@oloo.info,04 Westridge Trail,Hidden Hills,MN,09265,154,0,336.75,20.20,371.25
8871,04/24/2014,Out for Delivery,327,margaret@yakijo.net,20 Bashford Lane,Torrance,MN,96637,9,0,18.00,1.08,31.18
8872,05/14/2014,Delivered,628,lisa@fivechat.mil,23 Hoepker Plaza,Costa Mesa,KS,17715,127,4,365.00,21.90,401.49
8873,05/07/2014,Delivered,307,lillian@buzzbean.net,56 Butternut Park,Imperial Beach,IN,69879,13,14,67.25,4.04,81.91
8879,05/13/2014,Processing,437,gloria@twimm.com,31925 Norway Maple Park,San Juan Bautista,AZ,08899-2542,40,0,90.75,5.44,106.32
8882,05/17/2014,New,603,barbara@wikizz.org,2 Erie Junction,Dos Palos,VA,48031-1421,37,0,92.50,5.55,109.03
8884,05/16/2014,Canceled,49,lisa@meedoo.info,275 Lillian Way,Big Bear Lake,LA,96031-1473,9,28,89.00,5.34,111.99
8898,05/10/2014,Canceled,620,lois@flashpoint.org,4785 Barby Plaza,Long Beach,WY,42646,75,8,214.50,12.87,234.18
8899,05/13/2014,New,83,tina@flashspan.name,8094 Macpherson Park,Fresno,OR,41983-0441,97,0,245.00,14.70,264.11
8900,05/18/2014,Out for Delivery,755,shirley@fiveclub.net,87 Corben Drive,Kerman,DE,30447,8,0,25.25,1.51,31.23
8905,05/11/2014,Delivered,55,lillian@skimia.com,58 Sutteridge Avenue,Monrovia,AL,03205,76,55,244.95,14.70,275.95
8907,05/15/2014,Out for Delivery,716,dorothy@bubblemix.info,96134 Leroy Park,Ridgecrest,RI,53386,99,0,381.00,22.86,416.87
8910,05/09/2014,Delivered,344,mary@oyoba.info,85412 Buhler Trail,Orange Cove,HI,76101-6723,0,2,4.00,0.24,11.31
8911,04/30/2014,Out for Delivery,178,michelle@skyble.org,3157 Washington Park,Monterey Park,CO,42141,24,0,63.50,3.81,72.18
