Nicole Martin,37.86,8
Christine Andrews,286.55,109
Angela Sanchez,35.51,11
Judith Miller,247.07,85
Betty Romero,215.09,67
Phyllis Henry,342.90,101
Marie Taylor,44.23,11
Nancy Burns,119.79,40
Lillian Alexander,67.65,21
Lillian Griffin,36.45,7
Judith Miller,101.54,30
Marie Taylor,45.25,12
Laura Chapman,95.63,26
Andrea Dunn,247.18,97
Mary Burns,95.61,83
Sandra Robertson,37.44,8
Anna Parker,218.43,91
Susan Reynolds,166.52,61
Shirley Richards,17785.57,73
Jennifer Johnston,105.17,24
Judy Gonzalez,38.97,9
Ruby Reid,21.25,3
Lois Frazier,193.00,68
Sharon Cook,273.62,93
Paula Elliott,856.56,23
Barbara Wagner,381.60,118
Paula Elliott,32.02,9
Catherine Ross,21.36,11
Cheryl Moreno,1899.03,19
Brenda Gibson,170.67,62
Wanda Hernandez,36.42,11
Diane Bryant,232.41,98
Julia Cunningham,37.66,9
Marie Johnston,177.35,71
Virginia Lee,47.04,12
Kathryn Ramos,28.72,9
Amanda Richardson,147.18,59
Phyllis Henry,558.19,139
Amanda Richardson,86.27,25
Doris Kim,69.77,21
Marilyn Alvarez,472.06,167
Angela Sanchez,69.69,25
Donna Dixon,24.19,3
Angela Sanchez,29.72,6
Jean Ellis,504.69,195
Michael Jacobs,57.67,20
Lois Frazier,32.40,4
Patricia Thomas,380.62,141
Gloria Burke,34.71,14
Sandra Robertson,58.32,13
Michelle Murray,12.04,3
Amanda Richardson,6.67,1
Jacqueline Freeman,41.41,9
Sandra Fox,22.31,5
Kelly Peterson,177.45,62
Kathleen Owens,36.62,8
Rebecca Hudson,26.77,6
Christine Morgan,109.54,31
Louise Gray,347.62,85
Emily Alexander,46.52,18
Julia Phillips,55.09,18
Janice Hanson,148.94,64
Joan Stephens,9.96,1
Anna Stevens,75.14,27
Andrea Dunn,38.62,7
Jennifer Mills,35.00,10
Brenda Hansen,40.16,8
Rebecca Dixon,187.75,76
Ruby Lawson,199.09,61
Dorothy Moreno,38.10,12
Denise Parker,67.86,19
Ann Simpson,95.22,29
Jessica Wagner,43.57,13
Ashley Griffin,23976.95,138
Susan Freeman,22.37,7
Kathryn Ramos,175.23,59
Debra Mcdonald,57.13,17
Louise Gray,520.89,95
Nicole Sanchez,43.68,16
Kathy Dunn,324.81,106
Kathleen Dunn,187.99,59
Ann Simpson,260.14,80
Doris Miller,2176.15,21
Robin Myers,16.68,1
Janice West,36.39,12
Robin Myers,327.19,102
Donna Gomez,45.09,10
Julia Mendoza,158.34,60
Katherine Lane,39.18,8
Robin Myers,82.96,24
Janet Ellis,77.14,30
Rebecca Dixon,80.57,22
Karen Robinson,49.55,15
Shirley Richards,218.60,81
Katherine Lane,16.57,1
Susan Reynolds,368.53,117
Angela Sanchez,77.36,29
Catherine Myers,25.82,4
Diane Ramos,20.48,1
Michelle Thompson,181.96,65
Diana Mason,15.83,4
Shirley Richards,394.15,152
Stephanie Vasquez,34.70,13
Mildred Holmes,53.78,15
Gloria Alexander,230.44,74
Louise Willis,329.02,106
Joyce Berry,58.06,15
Cheryl Reynolds,173.71,53
Cynthia Simpson,391.12,85
Helen Palmer,9.34,2
Maria Marshall,64.27,22
Marie Taylor,15.92,2
Dorothy Kelly,79.91,25
Ruby Fox,321.37,109
Patricia Gardner,228.58,87
Debra Mcdonald,47.56,13
Robin Price,1387.37,20
Angela Sanchez,54.51,16
Mildred White,241.76,58
Jacqueline Sullivan,79.60,26
Amanda Anderson,42.30,12
Janice West,282.96,67
Christina Fields,69.24,24
Louise Willis,131.15,38
Rebecca Hudson,112.58,29
Mildred White,43.54,5
Gloria Wells,329.56,118
Ruth Arnold,171.33,58
Gloria Mason,208.82,79
Amy Snyder,223.18,91
Barbara Vasquez,326.83,115
Jean Bryant,194.97,67
Catherine Ross,48.54,15
Karen Pierce,32.87,7
Lori Hunter,280.34,91
Betty Woods,42.94,11
Linda Mendoza,106.02,48
Evelyn Watkins,72.30,21
Janice Young,46.82,13
Rachel Garcia,18.01,6
Karen Robinson,145.23,49
Kathryn Murray,201.95,60
Lillian Alexander,370.05,95
Diana Mason,245.38,88
Dorothy Kelly,145.80,59
Debra Walker,374.52,131
Linda Reynolds,246.57,56
Maria Berry,485.25,141
Phyllis Henry,305.70,157
Michael Jacobs,274.99,83
Christina Johnston,30.11,11
Gloria Hart,31.54,8
Christine Turner,201.25,89
Jessica Wagner,530.97,183
Julia Phillips,92.43,35
Donna Bennett,61.45,20
Christina Olson,34.68,6
Paula Elliott,43.79,17
Julia Mendoza,171.16,39
Janet Schmidt,338.64,129
Donna Gomez,17.51,4
Marie Peters,31.49,6
Barbara Ellis,240.67,83
Nicole Martin,41.26,12
Louise Willis,29.80,10
Shirley Reed,200.97,78
Anna Stevens,27.96,10
Ruby Reid,49.42,13
Jennifer Banks,2597.79,77
Bonnie Elliott,34.63,12
Doris Miller,52.28,15
Mildred Robinson,287.65,94
Heather Watson,270.12,90
Lillian Griffin,36.13,7
Sandra Moore,476.61,89
Rebecca Adams,29.63,5
Lori Hunter,302.60,93
Kelly Peterson,192.32,68
Margaret Larson,77.16,27
Brenda Stephens,24.95,2
Nicole Sanchez,38.03,10
Andrea Dunn,266.74,91
Lisa Hanson,185.72,104
Christina Fields,509.11,201
Rebecca Dixon,432.77,154
Judy Gonzalez,34.54,12
Rachel Garcia,164.37,51
Debra Mcdonald,40.78,13
Dorothy Moreno,185.22,68
Christina Fields,84.56,30
Mildred White,17092.00,203
Shirley Reed,274.62,98
Helen Nelson,239.92,85
Mildred Holmes,1358.37,13
Denise Parker,77.95,16
Angela Hudson,124.74,55
Norma Reid,165.08,52
Kathy Day,438.19,151
Rachel Graham,44.91,12
Kimberly Chavez,83.43,34
Amanda Richardson,21.74,5
Alice Frazier,406.14,171
Marilyn Alvarez,133.65,37
Amanda Hamilton,471.10,121
Brenda Frazier,390.52,73
Heather Watson,317.60,15
Kathy Dunn,232.01,88
Robin Price,40.10,10
Christine Morgan,165.09,50
Kathleen Dunn,44.61,10
Andrea Austin,321.18,107
Michelle Mitchell,51.23,15
Jacqueline Sullivan,80.31,28
Frances Wagner,16.10,6
Nicole Perkins,49.99,11
Nicole George,34.58,7
Janice West,162.56,51
Gloria Mason,16445.29,62
Michelle Mitchell,63.04,9
Maria Marshall,23.52,9
Patricia Gardner,21.23,3
Janice Young,32.21,6
Jennifer Banks,257.79,94
Dorothy Mills,52.35,19
Cynthia Simpson,40.29,11
Kimberly Chavez,24.85,6
Rebecca Dixon,621.52,206
Ann Taylor,106.76,48
Bonnie Harris,272.25,100
Jennifer Wright,327.19,117
Ruth Arnold,155.50,45
Judith Perry,44.73,15
Ruby Reid,239.20,142
Barbara Ellis,214.32,91
Janice Diaz,178.59,60
Maria Marshall,75.09,16
Ann Smith,386.59,124
Lisa Turner,166.06,71
Doris Kim,45.36,14
Marie Taylor,313.27,80
Bonnie Harris,28.92,6
Brenda Daniels,34.93,11
Annie Hamilton,241.10,99
Diane Mccoy,281.34,102
Christina Fields,15.46,1
Louise Woods,62.83,21
Katherine Lane,106.56,24
Marie Peters,50.74,13
Virginia Hansen,63.32,12
Diana Stewart,31.89,7
Theresa Peters,47.06,10
Joan Stephens,170.90,68
Michelle Freeman,145.23,50
Virginia Lee,78.34,31
Linda Gonzalez,41.46,9
Louise Willis,71.56,23
Christine Gomez,60.50,17
Lisa Anderson,1461.91,41
Robin Myers,37.54,12
Joan Stephens,36.41,8
Phyllis Henry,214.04,76
Lori Hunter,41.90,13
Janet Ellis,84.18,22
Marilyn Alvarez,20.34,3
Kelly Peterson,25.59,5
Judith Perry,50.27,18
Denise Parker,12.59,2
Tammy Butler,100.45,32
Phyllis Ryan,45.70,17
Marilyn Alvarez,485.00,176
Christina Johnston,185.92,69
Carol Payne,80.41,24
Susan West,26.51,3
Janice Young,237.61,94
Debra Walker,237.10,77
Karen Pierce,89.67,27
Stephanie Vasquez,278.76,99
Karen Robinson,227.25,81
Linda Mendoza,183.79,68
Angela Hudson,37.63,16
Nancy Burns,58.79,20
Lisa Hanson,274.00,87
Diane Bryant,113.55,38
Donna Harper,202.42,74
Diane Mccoy,19.07,2
Judy Gonzalez,68.87,20
Kathryn Ramos,257.71,93
Ashley Jordan,59.30,16
Rebecca Dixon,39.70,10
Joyce Berry,129.21,46
Nicole Gomez,30.53,11
Carol Clark,73.56,22
Marilyn Ellis,291.45,107
Jacqueline Sullivan,38.07,13
Judith Lane,21.55,2
Ashley Hughes,227.68,74
Kathleen Owens,29.15,10
Nancy Mason,68.08,22
Anna Pierce,187.34,73
Kathy Day,105.94,47
Lori Harrison,66.78,24
Helen Palmer,58.32,20
Katherine Lane,150.10,56
Susan West,33.08,6
Ruth Arnold,66.60,20
Theresa Peters,344.70,82
Anna Stevens,295.88,80
Nancy Burns,298.90,108
Ann Simpson,213.94,86
Ruby Lawson,236.83,75
Nicole George,604.62,134
Rebecca Hudson,22.83,5
Susan Freeman,318.44,106
Lillian Alexander,25.48,6
Tammy Butler,194.12,72
Carol Clark,41.80,12
Marilyn Alvarez,73.83,21
Susan Garcia,334.10,117
Rose Thompson,23.58,4
Mildred Robinson,233.42,85
Joyce Stephens,38.34,15
Christine Morgan,271.10,82
Michelle Thompson,176.88,57
Alice Frazier,39.03,9
Jacqueline Sullivan,280.26,102
Debra Walker,49.71,18
Anna Stevens,21.79,4
Heather Watson,58.87,20
Lillian Alexander,32.07,10
Diana Stewart,316.99,153
Helen Mason,42.08,10
Janice Diaz,85.42,50
Lori Harrison,111.25,31
Tina Arnold,111.37,38
Maria Marshall,92.53,26
Mary Burton,329.34,114
Ashley Hughes,16.70,3
Gloria Burke,38.69,16
Christine Gomez,64.14,18
Diana George,222.13,75
Dorothy Wood,49.40,12
Helen Mason,54.16,18
Amy Burns,200.41,71
Dorothy Kelly,2961.03,24
Joyce Berry,562.67,219
Judith Perry,520.66,128
Mary Fox,208.93,80
Jennifer Johnston,294.51,104
Jacqueline Freeman,38.58,7
Katherine Hart,44.36,16
Emily Alexander,182.11,57
Mildred James,303.73,96
Jessica Reynolds,35.76,10
Christine Morgan,290.99,103
Ashley Reid,77.92,27
Katherine Lane,24.32,2
Cheryl Reynolds,23.74,11
Janet Schmidt,245.43,87
Lisa Anderson,77.12,17
Theresa Peters,53.47,14
Ashley Griffin,123.33,67
Robin Myers,12.04,3
Debra Mcdonald,153.78,50
Virginia Lee,349.66,135
Ashley Jordan,91.81,22
Carol Payne,586.78,199
Angela Hudson,79.75,24
Amanda Richardson,22.13,7
Linda Mendoza,243.18,79
Christina Johnston,16.71,3
Judith Foster,54.42,20
Nancy Burns,79.34,23
Joyce Berry,25.46,6
Phyllis Ryan,50.64,9
Louise Woods,45.67,16
Bonnie Harris,57.05,16
Kathleen Dunn,315.10,74
Virginia Hansen,89.93,30
Debra Mcdonald,75.77,17
Ashley Reid,20.26,4
Gloria Wells,161.14,49
Jean Bryant,39.01,8
Amy Burns,17.35,4
Lisa Rice,111.50,30
Jessica Reynolds,63.16,19
Jennifer Gilbert,49.86,14
Susan Garcia,10.60,3
Bonnie Elliott,28.46,4
Nicole Sanchez,117.34,24
Julia Cunningham,168.72,63
Debra Perez,56.76,14
Debra Mcdonald,14.65,1
Debra Mcdonald,274.38,104
Marilyn Ellis,206.31,77
Barbara Wagner,287.95,101
Janet Pierce,419.29,141
Donna Bennett,32.26,8
Katherine Lane,55.46,17
Kathleen Owens,399.70,147
Patricia Thomas,39.88,18
Anna Parker,46.53,17
Dorothy Kelly,382.00,157
Carol Payne,86.98,29
Kimberly Chavez,61.53,17
Dorothy Wood,92.55,37
Tina Arnold,181.94,71
Mary Schmidt,42.50,16
Margaret Larson,224.94,79
Lori Harrison,165.75,100
Susan West,28.26,11
Rachel Garcia,41.42,7
Karen Pierce,69.69,21
Mary Fox,180.62,60
Amanda Hamilton,354.31,132
Julia Cunningham,1146.63,51
Judith Foster,40.27,8
Nicole Gomez,35.65,8
Diane Mccoy,202.29,91
Anna Parker,44.30,11
Lois Frazier,25.05,3
Rose Thompson,235.60,81
Kathleen Owens,13.19,2
Joan Allen,36.47,6
Kathryn Murray,82.20,20
Jessica Elliott,14.21,4
Janice Diaz,40.43,9
Marilyn Wallace,31.06,8
Christine Gomez,39.84,9
Cynthia Simpson,275.01,97
Michelle Murray,471.45,174
Gloria Burke,143.95,110
Julia Mendoza,50.01,10
Tammy Butler,105.43,24
Mildred Holmes,84.00,27
Shirley Richards,51.92,17
Karen Robinson,43.80,9
Lisa Anderson,123.04,31
Nicole Coleman,38.15,8
Barbara Perkins,21.50,1
Diana Spencer,389.93,102
Carol Payne,47.94,20
Brenda Daniels,99.97,29
Dorothy Wood,29.98,8
Debra Mcdonald,465.26,166
Lisa Anderson,10.54,3
Maria Marshall,71.40,22
Rachel Graham,23.77,7
Doris Miller,122.50,47
Linda Carr,168.83,64
Anna Stevens,78.03,26
Helen Nelson,26.83,6
Gloria Alexander,38.41,8
Brenda Hansen,14.50,10
Karen Pierce,33.39,8
Linda Mendoza,36.44,10
Ann Jacobs,87.85,22
Dorothy Moreno,102.83,26
Barbara Johnston,470.77,139
Michelle Murray,163.74,91
Donna Harper,57.34,15
Lori Harrison,245.58,89
Karen Robinson,138.29,47
Evelyn Watkins,62.34,19
Ruby Lawson,275.36,86
Jacqueline Sullivan,99.02,33
Janice Hanson,149.68,51
Margaret Ross,95.56,26
Beverly George,251.84,82
Marilyn Alvarez,83.56,31
Donna Dixon,81.66,30
Donna Bennett,185.49,69
Susan Freeman,188.95,57
Paula Elliott,70.34,21
Sandra Robertson,207.68,53
Anna Parker,52.85,20
Michelle Snyder,495.25,158
Christine Turner,26.17,9
Sharon Murray,822.97,179
Anna Parker,266.46,82
Brenda Gibson,91.77,20
Christina Olson,23.04,9
Jennifer Banks,383.59,104
Julia Mendoza,226.73,84
Helen Palmer,63.75,23
Joan Stephens,69.33,24
Lillian Griffin,52.24,16
Linda Mendoza,34.24,5
Nicole Martin,23.39,2
Janice Young,137.82,41
Nicole Gomez,22.48,7
Judy Gonzalez,96.72,29
Kimberly Harper,72.48,31
Janet Pierce,44.65,15
Mary Schmidt,70.77,16
Doris Kim,169.65,69
Cynthia Simpson,42.54,15
Christine Ruiz,24.75,6
Judy Gonzalez,30.36,6
Sandra Robertson,25.14,5
Christine Morgan,63.33,22
Julia Cunningham,125.98,81
Lois Dunn,254.62,42
Angela Hudson,11.33,4
Lisa Turner,380.80,152
Theresa Austin,97.77,35
Virginia Hansen,63.67,21
Theresa Austin,285.05,111
Judith Williams,40.43,14
Jean Moore,27.11,5
Michelle Mitchell,304.44,105
Beverly George,348.81,140
Kelly Fowler,109.73,34
Louise Woods,50.39,16
Jean Bryant,33.73,11
Katherine Lane,154.25,47
Debra Walker,317.85,126
Brenda Frazier,151.82,63
Amanda Anderson,364.77,152
Julia Phillips,52.04,13
Theresa Peters,45.73,22
Judith Williams,72.23,22
Diana Spencer,51.86,10
Mildred James,11.61,3
Janice Diaz,144.03,55
Ann Jacobs,191.24,58
Kathleen Hudson,174.33,60
Susan Freeman,242.36,107
Cheryl Moreno,274.38,81
Diana Mason,128.68,50
Ruth Graham,36.11,8
Virginia Lee,242.12,88
Heather Watson,147.86,66
Lillian Alexander,36.35,9
Nancy Mason,41.84,12
Nancy Mason,72.64,24
Andrea Austin,296.26,106
Mary Schmidt,10408.40,60
Ashley Jordan,32.83,5
Judy Patterson,173.47,65
Amanda Richardson,49.89,11
Mary Schmidt,45.40,15
Frances Wagner,23.83,3
Andrea Dunn,61.96,11
Janet Pierce,277.75,84
Cheryl Reynolds,141.65,33
Debra Perez,47.01,9
Jean Ellis,10.67,1
Angela Sanchez,284.46,97
Tina Arnold,236.06,79
Jennifer Banks,267.26,106
Dorothy Mills,223.71,117
Marilyn Wallace,10.89,2
Ruby Fox,35.22,14
Brenda Frazier,122.61,46
Denise Parker,48.04,12
Paula Nguyen,38.58,8
Tammy Butler,63.34,20
Janet Schmidt,257.49,92
Donna Dixon,44.28,11
Barbara Vasquez,165.95,75
Joyce Stephens,1216.12,49
Robin Price,46.79,13
Lois Frazier,141.23,36
Jennifer Banks,44.00,15
Louise Woods,2468.39,131
Marie Peters,261.28,96
Barbara Ellis,251.60,90
Dorothy Reyes,32.56,7
Angela Sanchez,49.29,12
Brenda Frazier,230.89,129
Gloria Mason,267.61,118
Phyllis Henry,65.57,21
Jennifer Johnston,271.25,101
Maria Marshall,420.92,151
Cheryl Reynolds,240.78,87
Bonnie Elliott,27.51,3
Barbara Ellis,125.26,42
Laura Chapman,69.48,17
Theresa Peters,2476.40,36
Denise Parker,29.81,7
Robin Price,292.56,89
Dorothy Kelly,321.45,111
Ashley Jordan,73.45,25
Emily Alexander,41.70,8
Marie Taylor,290.77,95
Amy Snyder,102.26,34
Betty Romero,55.55,16
Denise Parker,45.46,8
Lillian Alexander,33.08,10
Cheryl Reynolds,31.30,5
Nicole Coleman,21.06,5
Rebecca Adams,360.14,126
Marie Peters,71.60,41
Brenda Frazier,112.47,40
Rachel Warren,60.39,12
Anna Pierce,68.10,28
Gloria Alexander,58.71,16
Donna Gomez,273.61,98
Dorothy Moreno,232.89,70
Rose Thompson,55.99,17
Betty Anderson,71.47,18
Shirley Jacobs,41.85,10
Brenda Gibson,163.12,58
Louise Thomas,144.90,76
Mildred James,178.92,71
Judith Williams,12753.05,62
Bonnie Harris,121.56,45
Julia Mendoza,110.78,52
Kimberly Chavez,372.86,127
Doris Miller,166.68,77
Louise Thomas,31.14,6
Katherine Hart,72.86,16
Nicole Gomez,32.23,4
Kathleen Dunn,32.15,4
Gloria Mason,35.43,11
Jessica Wagner,19.30,1
Kimberly Chavez,245.65,80
Diana Mason,60.02,16
Brenda Hansen,67.82,23
Mary Burton,61.47,19
Brenda Daniels,336.51,92
Mary Burns,293.15,128
Alice Frazier,330.98,101
Gloria Wells,31.36,5
Patricia Gardner,76.81,23
Barbara Ellis,456.73,140
Gloria Hart,625.66,22
Joyce Berry,144.75,28
Phyllis Henry,121.93,26
Amanda Anderson,11.90,2
Kimberly Chavez,300.06,98
Amanda Hamilton,80.08,25
Amy Snyder,271.79,106
Rachel Warren,12.73,5
Nancy Burns,104.70,42
Doris Kim,186.08,65
Katherine Lane,109.06,38
Janet Ellis,77.28,24
Catherine Ross,24.79,8
Theresa Peters,210.06,81
Gloria Wells,75.39,28
Kathleen Hudson,32.71,9
Rebecca Griffin,108.25,62
Nicole Coleman,81.67,29
Diane Mccoy,45.28,10
Nicole George,44.11,17
Rebecca Adams,90.78,33
Sandra Butler,29.56,7
Patricia Thomas,190.52,74
Cheryl Reynolds,311.56,107
Katherine Lane,29.08,9
Jacqueline Sullivan,85.42,25
Christine Andrews,204.72,64
Patricia Thomas,89.80,29
Janice Diaz,359.57,112
Evelyn Watkins,84.02,30
Ann Butler,43.53,15
Jessica Wagner,51.20,17
Ruth Arnold,180.71,62
Doris Kim,41.83,14
Marie Peters,59.08,24
Nicole Gomez,103.11,30
Kathryn Murray,233.84,78
Julia Richardson,2132.18,102
Katherine Hart,31.37,7
Anna Stevens,208.71,75
Paula Nguyen,20.78,7
Anna Stevens,7.91,2
Julia Cunningham,229.04,84
Ashley Reid,65.38,22
Nicole Martin,112.69,33
Kimberly Harper,318.46,104
Rose Fowler,25.30,4
Diane Mccoy,45.22,16
Betty Anderson,257.20,91
Diana Mason,53.54,11
Kimberly Chavez,15.52,5
Kelly Fowler,13.23,2
Anna Parker,8855.36,167
Christine Gomez,72.98,21
Kimberly Chavez,33.78,10
Ruby Reid,55.87,18
Gloria Alexander,47.71,9
Cheryl Moreno,62.20,18
Stephanie Vasquez,45.04,16
Jennifer Gilbert,181.54,45
Mildred Vasquez,37.85,13
Janice Young,105.01,44
Rebecca Patterson,102.24,39
Marie Johnston,21.46,2
Amy Snyder,33.16,12
Rebecca Patterson,174.92,64
Dorothy Moreno,91.03,29
Keith Little,57.37,25
Sandra Butler,473.10,116
Michael Jacobs,112.73,33
Jean Hunter,48.73,13
Helen Nelson,25.50,8
Kathleen Dunn,319.35,108
Joyce Berry,173.36,82
Debra Mcdonald,25.87,2
Susan West,106.68,36
Julia Mendoza,195.25,69
Janice Young,37.24,9
Robin Myers,37.47,9
Ruby Lawson,46.67,10
Sandra Moore,1877.29,79
Lisa Rice,300.13,56
Nicole Coleman,129.76,54
Anna Parker,69.47,17
Margaret Ross,348.50,129
Tammy Butler,288.91,87
Jessica Reynolds,76.71,26
Kathy Dunn,43.20,5
Jean Moore,51.58,14
Kathryn Ramos,36.97,14
Jessica Wagner,54.88,16
Amanda Hamilton,78.99,22
Lisa Turner,45.64,14
Brenda Gibson,380.32,85
Janice West,142.18,53
Anna Stevens,27.46,8
Marie Peters,110.90,31
Bonnie Elliott,45.22,11
Carol Clark,56.97,20
Michelle Murray,154.50,66
Gloria Hart,80.98,30
Ann Simpson,89.68,33
Nicole Martin,99.26,37
Katherine Lane,8049.90,62
Betty Woods,50.52,8
Jennifer Wright,1940.52,33
Shirley Reed,3350.67,77
Christine Gomez,178.98,64
Nicole Hayes,99.97,32
Mary Fox,1755.16,63
Ashley Jordan,49.53,17
Donna Dixon,44.40,18
Shirley Richards,79.79,20
Cheryl Reynolds,33.15,10
Rebecca Hudson,492.52,92
Mary Schmidt,254.07,95
Michelle Murray,20.51,3
Nicole Martin,46.74,16
Lillian Griffin,375.76,166
Janice Hanson,154.40,58
Kimberly Chavez,31.95,8
Janet Schmidt,37.68,13
Diana Stewart,37.16,14
Nicole George,32.51,8
Mary Burns,32.07,10
Lisa Anderson,41.57,7
Martha Reid,126.46,51
Rachel Warren,48.54,16
Louise Thomas,72.46,19
Diana Mason,13.81,2
Sandra Moore,173.90,75
Paula Nguyen,64.90,23
Susan Garcia,247.81,100
Mildred James,285.85,123
Ashley Hughes,389.29,112
Debra Perez,2352.78,261
Brenda Hansen,53.73,20
Rose Thompson,37.09,14
Bonnie Clark,118.79,35
Kimberly Harper,83.77,27
Bonnie Clark,41.52,11
Lisa Anderson,53.28,19
Donna Bennett,872.94,24
Judy Gonzalez,32.22,6
Wanda Hernandez,130.53,45
Linda Mendoza,625.38,118
Heather Watson,64.73,21
Susan Freeman,106.34,40
Wanda Hernandez,23.54,4
Michael Jacobs,96.37,28
Diane Ramos,76.86,21
Lisa Anderson,340.63,111
Diana Spencer,47.13,7
Emily Alexander,69.99,21
Virginia Lee,363.36,106
Diana Knight,114.28,40
Nicole George,57.19,14
Wanda Green,172.23,56
Kimberly Harper,21.62,6
Lois Frazier,48.19,7
Donna Dixon,75.40,55
Diane Ramos,41.11,11
Rose Morrison,253.08,148
Gloria Wells,222.02,79
Gloria Burke,39.95,8
Mildred Robinson,67.84,19
Janet Ellis,25.93,7
Susan Garcia,12.96,3
Angela Sanchez,257.32,87
Barbara Vasquez,87.58,27
Marilyn Ellis,49.51,21
Keith Little,47.84,14
Margaret Ross,33.84,7
Barbara Johnston,21.75,9
Nicole Perkins,71.53,31
Ashley Griffin,206.76,71
Kelly Fowler,305.87,105
Sandra Fox,381.90,118
Jean Moore,589.62,22
Kimberly Harper,200.84,81
Mildred James,213.78,75
Judith Miller,39.11,11
Donna Bennett,260.63,93
Amy Burns,177.37,64
Rebecca Hudson,263.80,81
Nancy Burns,132.03,88
Kathy Dunn,30.20,10
Debra Walker,39.49,15
Laura James,176.81,65
Virginia Hansen,80.11,15
Denise Parker,35.05,9
Paula Elliott,51.65,23
Nicole Sanchez,22.95,9
Ann Taylor,80.01,24
Dorothy Reyes,29.87,17
Debra Mcdonald,315.00,93
Rebecca Griffin,260.12,81
Sandra Butler,102.31,37
Judy Patterson,178.96,60
Judith Williams,20.47,6
Betty Anderson,13.85,3
Mildred White,78.33,16
Susan Freeman,44.13,9
Ann Smith,23.49,2
Barbara Harrison,5.93,1
Joyce Berry,104.44,28
Amy Snyder,97.27,31
Christina Johnston,20.44,3
Shirley Richards,40.19,12
Diana George,16.24,3
Mildred James,33.83,4
Helen Nelson,35.24,9
Judith Foster,289.69,98
Jean Ellis,196.81,77
Ashley Hughes,69.94,24
Barbara Johnston,71.23,20
Gloria Wells,59.66,22
Kathleen Dunn,573.38,108
Kimberly Harper,34.57,10
Sandra Fox,42.29,11
Rebecca Hudson,78.16,27
Susan Freeman,110.52,34
Jennifer Banks,21.66,6
Lillian Alexander,59.18,21
Diana Stewart,157.70,40
Julie Thomas,24.37,4
Margaret Ross,197.42,72
Ruby Lawson,186.14,67
Ruby Reid,38.54,13
Lisa Rice,24.13,3
Marilyn Alvarez,229.34,84
Julia Phillips,80.72,23
Tina Arnold,190.47,95
Jennifer Gilbert,32.73,7
Janice Diaz,27.36,8
Judy Patterson,93.62,28
Ruth Graham,107.27,27
Judith Perry,210.87,48
Maria Marshall,27.11,5
Brenda Daniels,337.13,126
Evelyn Watkins,64.42,22
Angela Sanchez,74.12,27
Mildred White,183.75,63
Kelly Fowler,58.73,23
Sharon Murray,144.63,53
Rebecca Adams,254.42,90
Sharon Cook,97.08,26
Andrea Austin,66.56,26
Judith Miller,79.56,24
Marie Williamson,38.85,6
Rebecca Patterson,53.17,19
Diane Ramos,27.16,8
Angela Sanchez,260.32,79
Karen Pierce,37.96,11
Tammy Butler,53.79,14
Judy Gonzalez,29.25,9
Betty Romero,90.21,25
Wanda Green,89.76,24
Joyce Berry,17.04,3
Catherine Ross,37.08,13
Gloria Wells,16.83,5
Tammy Butler,385.13,163
Evelyn Watkins,42.29,15
Brenda Frazier,82.16,30
Phyllis Henry,218.42,81
Linda Gonzalez,39.79,14
Amanda Hamilton,33.35,11
Marilyn Alvarez,22.00,2
Brenda Daniels,148.55,49
Catherine Ross,41.17,11
Andrea Austin,122.96,34
Paula Nguyen,52.52,22
Helen Palmer,339.41,119
Angela Sanchez,17.71,2
Wanda Hernandez,277.53,93
Mildred James,206.52,81
Bonnie Harris,24.32,3
Linda Gonzalez,349.16,110
Sharon Murray,171.82,42
Susan Garcia,27.54,4
Kathy Dunn,30.16,5
Judy Patterson,44.26,14
Brenda Daniels,73.53,24
Mildred Holmes,56.52,23
Ann Smith,418.75,140
Margaret Larson,2143.01,10
Julia Richardson,7448.67,32
Donna Gomez,194.72,67
Judy Patterson,206.56,76
Nicole Coleman,161.25,75
Norma Reid,95.04,33
Janice West,39.82,6
Helen Nelson,100.09,32
Rebecca Griffin,96.40,29
Michelle Freeman,244.78,87
Robin Myers,27.70,9
Christina Fields,479.26,174
Louise Willis,402.36,158
Susan Freeman,26.42,5
Ashley Jordan,39.03,11
Jessica Wagner,417.71,153
Kathryn Ramos,62.39,20
Diana George,185.78,65
Christine Ruiz,195.27,70
Jacqueline Sullivan,34.42,10
Ruby Fox,50.18,13
Bonnie Elliott,46.64,13
Katherine Lane,10.18,2
Cheryl Moreno,240.36,106
Cheryl Moreno,66.97,20
Patricia Gardner,44.90,14
Gloria Wells,84.79,28
Martha Reid,41.77,14
Rebecca Griffin,318.16,107
Kimberly Harper,243.75,85
Nicole Hayes,78.60,26
Robin Myers,30.86,6
Lillian Alexander,8.13,1
Betty Romero,86.48,26
Judith Williams,34.85,9
Cheryl Moreno,389.05,164
Martha Reid,76.36,23
Debra Perez,15.66,3
Linda Mendoza,11.89,2
Dorothy Kelly,135.96,39
Katherine Hart,246.10,80
Rebecca Griffin,88.17,38
Christine Morgan,51.34,16
Lillian Griffin,61.93,20
Sandra Robertson,71.06,22
Alice Frazier,57.91,16
Anna Stevens,189.17,52
Christine Turner,896.53,212
Janice Young,84.79,27
Ashley Reid,21.70,4
Rebecca Patterson,33.05,8
Debra Mcdonald,100.73,25
Ann Smith,27.86,5
Susan Freeman,143.02,28
Rebecca Hudson,40.31,16
Amanda Hamilton,34.01,9
Gloria Alexander,358.99,117
Doris Kim,80.08,23
Julie Thomas,92.22,28
